# source: aznachrichten	NONE	NONE	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
4	ist	sein	NONE
5	bei	bei	NONE
6	einem	ein	NONE
7	deutschen	deutsch	B-NRP
8	Hip	hip	NONE
9	Hop-Event	Hop-Event	NONE
10	ein	ein	NONE
11	IS-Shirt	IS-Shirt	NONE
12	zu	zu	NONE
13	sehen	sehen	NONE
14	.	.	NONE
NONE	NONE	NONE	NONE
# 1108829528711987200	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Und	und	NONE
2	die	der	NONE
3	Rap-Szene	Rap-Szene	NONE
4	?	?	NONE
NONE	NONE	NONE	NONE
# 1108829528711987200	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Schweigt	Schweigen	NONE
2	,	,	NONE
3	anstatt	anstatt	NONE
4	ihre	ihr	NONE
5	ideologischen	ideologisch	NONE
6	Abgründe	Abgrund	NONE
7	endlich	endlich	NONE
8	zu	zu	NONE
9	thematisieren	thematisieren	NONE
10	.	.	NONE
NONE	NONE	NONE	NONE
# 1108829528711987200	2	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/3KfOZF0yPm	https://t.co/3KfOZF0yPm	B-URL
NONE	NONE	NONE	NONE
# 1108761578785124357	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Die	der	NONE
2	Schriftstellerin	Schriftstellerin	NONE
3	protestiere	protestieren	NONE
4	in	in	NONE
5	ihrem	ihr	NONE
6	scharfkantigen	scharfkantig	NONE
7	Roman	Roman	NONE
8	""""	""""	NONE
9	Schäfchen	Schäfch	B-ART
10	im	im	I-ART
11	Trockenen	trocken	I-ART
12	""""	""""	NONE
13	gegen	gegen	NONE
14	den	der	NONE
15	ständigen	ständig	NONE
16	Versuch	Versuch	NONE
17	des	der	NONE
18	Besänftigtwerdens	Besänftigtwerden	NONE
19	""""	""""	NONE
20	,	,	NONE
21	so	so	NONE
22	die	der	NONE
23	Jury	Jury	NONE
24	.	.	NONE
NONE	NONE	NONE	NONE
# 1108761578785124357	2	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/aRQHwzVzxJ	https://t.co/aRQHwzVzxJ	B-URL
NONE	NONE	NONE	NONE
# 1108760319676043264	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Feministische	Feministisch	NONE
2	Kolumne	Kolumne	NONE
3	""""	""""	NONE
4	Mansplaining	Mansplaining	B-ART
5	""""	""""	NONE
6	:	:	NONE
7	Gewalttätiger	gewalttätig	NONE
8	Extremismus	Extremismus	NONE
9	wie	wie	NONE
10	bei	bei	NONE
11	#christchurchshooting	#christchurchshooting	NONE
12	kennt	kennen	NONE
13	viele	viel	NONE
14	Ideologien	Ideologie	NONE
15	.	.	NONE
NONE	NONE	NONE	NONE
# 1108760319676043264	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Gemein	mein	NONE
2	ist	sein	NONE
3	diesen	dies	NONE
4	Taten	Tate	NONE
5	eines	ein	NONE
6	:	:	NONE
7	Die	der	NONE
8	Protagonisten	Protagonist	NONE
9	sind	sein	NONE
10	fast	fast	NONE
11	ausschließlich	ausschließlich	NONE
12	Männer	Mann	NONE
13	.	.	NONE
14	@doerrjulian	@doerrjulian	B-PER
15	über	über	NONE
16	die	der	NONE
17	große	groß	NONE
18	männliche	männlich	NONE
19	Kränkung	Kränkung	NONE
20	.	.	NONE
NONE	NONE	NONE	NONE
# 1108760319676043264	2	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/gsN6gSsqP0	https://t.co/gsN6gSsqP0	B-URL
NONE	NONE	NONE	NONE
# 1108738245372854272	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Kate	Kate	B-PER
2	Manne	Manne	I-PER
3	,	,	NONE
4	Peter	Peter	B-PER
5	Frankopan	Frankopan	I-PER
6	,	,	NONE
7	Harald	Harald	B-PER
8	Jähner	Jähner	I-PER
9	,	,	NONE
10	Felwine	Felwine	B-PER
11	Sarr	Sarr	I-PER
12	,	,	NONE
13	Ines	in	B-PER
14	Geipel	Geipel	I-PER
15	.	.	NONE
NONE	NONE	NONE	NONE
# 1108738245372854272	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Über	über	NONE
2	diese	dies	NONE
3	Bücher	Buch	NONE
4	spricht	sprechen	NONE
5	man	man	NONE
6	jetzt	jetzt	B-TIME
7	.	.	NONE
NONE	NONE	NONE	NONE
# 1108738245372854272	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Aber	aber	NONE
2	was	was	NONE
3	taugen	taugen	NONE
4	sie	sie	NONE
5	?	?	NONE
NONE	NONE	NONE	NONE
# 1108738245372854272	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Ein	ein	NONE
2	Überblick	Überblick	NONE
3	zur	zur	NONE
4	@buchmesse	@buchmessen	B-EVT
NONE	NONE	NONE	NONE
# 1108738245372854272	2	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/G6AtY222KX	https://t.co/G6AtY222KX	B-URL
NONE	NONE	NONE	NONE
# 1108691144488222720	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Slavoj	Slavoj	B-PER
2	Žižek	Žižek	I-PER
3	,	,	NONE
4	der	der	NONE
5	mit	mit	NONE
6	Stalin	Stalin	B-PER
7	kokettierende	kokettierend	NONE
8	Gutbürgerschreck	Gutbürgerschreck	NONE
9	und	und	NONE
10	Ideologiekritiker	Ideologiekritiker	NONE
11	,	,	NONE
12	wird	werden	NONE
13	70	70	B-AGE
14	Brauchen	brauchen	NONE
15	wir	wir	NONE
16	ihn	er	NONE
17	noch	noch	NONE
18	?	?	NONE
NONE	NONE	NONE	NONE
# 1108691144488222720	2	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/kZR3k3mbZJ	https://t.co/kZR3k3mbZJ	B-URL
NONE	NONE	NONE	NONE
# 1108580377956884482	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Kann	können	NONE
2	man	man	NONE
3	sich	er|es|sie	NONE
4	das	der	NONE
5	21	21	B-DATE
6	Jahrhundert	Jahrhundert	I-DATE
7	ohne	ohne	NONE
8	Computerspiele	Computerspiele	NONE
9	überhaupt	überhaupt	NONE
10	vorstellen	vorstellen	NONE
11	?	?	NONE
NONE	NONE	NONE	NONE
# 1108580377956884482	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Nach	nach	NONE
2	Juan	Juan	B-PER
3	S.	S.	I-PER
4	Guses	Gus	I-PER
5	""""	""""	NONE
6	Miami	Miami	B-ART
7	Punk	Punk	I-ART
8	""""	""""	NONE
9	nicht	nicht	NONE
10	mehr	mehr	NONE
11	.	.	NONE
NONE	NONE	NONE	NONE
# 1108580377956884482	2	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/WHSU9R5dMl	https://t.co/WHSU9R5dMl	B-URL
NONE	NONE	NONE	NONE
# 1108445898852454406	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Das	der	NONE
2	Attentat	Attentat	NONE
3	von	von	NONE
4	#Christchurch	#Christchurch	B-GPE
5	zeigt	zeigen	NONE
6	:	:	NONE
7	Die	der	NONE
8	Macht	Macht	NONE
9	der	der	NONE
10	Bilder	Bild	NONE
11	hat	haben	NONE
12	eine	ein	NONE
13	neue	neu	NONE
14	Dimension	Dimension	NONE
15	erreicht	erreichen	NONE
16	.	.	NONE
NONE	NONE	NONE	NONE
# 1108445898852454406	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Warum	warum	NONE
2	veröffentlichen	veröffentlichen	NONE
3	Attentäter	Attentäter	NONE
4	zu	zu	NONE
5	ihren	ihr	NONE
6	Taten	Tat	NONE
7	noch	noch	NONE
8	geschriebene	geschrieben	NONE
9	Manifeste	Manifest	NONE
10	?	?	NONE
NONE	NONE	NONE	NONE
# 1108445898852454406	2	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/dngLePOPIt	https://t.co/dngLePOPIen	B-URL
NONE	NONE	NONE	NONE
# 1108316267335876609	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Jordan	Jordan	B-PER
2	Peeles	Peeles	I-PER
3	""""	""""	NONE
4	Wir	wir	B-ART
5	""""	""""	NONE
6	verpasst	verpassen	NONE
7	einen	ein	NONE
8	entscheidenden	entscheidend	NONE
9	Moment	Moment	B-TIME
10	und	und	NONE
11	lässt	lassen	NONE
12	unser	unser	NONE
13	Grauen	grau	NONE
14	leider	leider	NONE
15	ungenutzt	ungenutzen	NONE
16	verstreichen	verstreichen	NONE
17	.	.	NONE
NONE	NONE	NONE	NONE
# 1108316267335876609	2	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/W5RXxl6DhR	https://t.co/W5RXxl6DhR	B-URL
NONE	NONE	NONE	NONE
# 1108288581817253889	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Sheila	Sheila	B-PER
2	Heti	Heti	I-PER
3	,	,	NONE
4	Han	Han	B-PER
5	Kang	Kang	I-PER
6	,	,	NONE
7	Juan	Juan	B-PER
8	S.	S.	I-PER
9	Guse	Guse	I-PER
10	,	,	NONE
11	Saša	Saša	B-PER
12	Stanišić	Stanišić	I-PER
13	,	,	NONE
14	Feridun	Feridun	B-PER
15	Zaimoglu	Zaimoglu	I-PER
16	,	,	NONE
17	Kenah	Kenah	B-PER
18	Cusanit	Cusanit	I-PER
19	.	.	NONE
NONE	NONE	NONE	NONE
# 1108288581817253889	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Über	über	NONE
2	diese	dies	NONE
3	Bücher	Buch	NONE
4	spricht	sprechen	NONE
5	man	man	NONE
6	jetzt	jetzt	B-TIME
7	.	.	NONE
NONE	NONE	NONE	NONE
# 1108288581817253889	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Aber	aber	NONE
2	was	was	NONE
3	taugen	taugen	NONE
4	sie	sie	NONE
5	?	?	NONE
NONE	NONE	NONE	NONE
# 1108288581817253889	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Ein	ein	NONE
2	Überblick	Überblick	NONE
3	zur	zur	NONE
4	@buchmesse	@buchmessen	B-EVT
NONE	NONE	NONE	NONE
# 1108288581817253889	2	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/N6WuXVNVYq	https://t.co/N6WuXVNVYq	B-URL
NONE	NONE	NONE	NONE
# 1108081363297685504	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Masha	Masha	B-PER
2	Gessen	Gesse	I-PER
3	liefert	liefern	NONE
4	die	der	NONE
5	aktuell	aktuell	B-TIME
6	düstersten	düster	NONE
7	Analysen	Analyse	NONE
8	zu	zu	NONE
9	Russland	Rußland	B-GPE
10	.	.	NONE
NONE	NONE	NONE	NONE
# 1108081363297685504	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Kein	Kein	NONE
2	Wunder	Wunder	NONE
3	:	:	NONE
4	Für	für	NONE
5	eine	ein	NONE
6	lesbische	lesbisch	NONE
7	,	,	NONE
8	jüdische	jüdisch	B-NRP
9	Journalistin	Journalistin	NONE
10	hatte	haben	NONE
11	das	der	NONE
12	Land	Land	NONE
13	bislang	bislang	NONE
14	in	in	NONE
15	keiner	kein	NONE
16	Phase	Phase	NONE
17	viel	viel	NONE
18	Toleranz	Toleranz	NONE
19	übrig	übrig	NONE
20	.	.	NONE
NONE	NONE	NONE	NONE
# 1108081363297685504	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Ein	ein	NONE
2	Besuch	Besuch	NONE
3	in	in	NONE
4	Harlem	Harlem	B-GPE
5	.	.	NONE
NONE	NONE	NONE	NONE
# 1108081363297685504	2	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/tpBMENI8gD	https://t.co/tpbmeni8gd	B-URL
NONE	NONE	NONE	NONE
# 1107947961508655105	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Martin	Martin	B-PER
2	Wuttke	Wuttke	I-PER
3	,	,	NONE
4	Nicholas	Nicholas	B-PER
5	Ofczarek	Ofczarek	I-PER
6	,	,	NONE
7	Lars	Lars	B-PER
8	Eidinger	Eidinger	I-PER
9	-	-	NONE
10	oder	oder	NONE
11	gar	gar	NONE
12	eine	ein	NONE
13	Frau	Frau	NONE
14	?	?	NONE
NONE	NONE	NONE	NONE
# 1107947961508655105	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Die	der	NONE
2	Theaterwelt	Theaterwelt	NONE
3	spekuliert	spekulieren	NONE
4	über	über	NONE
5	das	der	NONE
6	Vermächtnis	Vermächtnis	NONE
7	des	der	NONE
8	verstorbenen	verstorben	NONE
9	Schauspielers	Schauspieler	NONE
10	Bruno	Bruno	B-PER
11	Ganz	ganz	I-PER
12	.	.	NONE
NONE	NONE	NONE	NONE
# 1107947961508655105	2	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/4JLoC3sUbQ	https://t.co/4JLoC3sUbQ	B-URL
NONE	NONE	NONE	NONE
# 1107701583834423297	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	In	in	NONE
2	Marcus	Marcus	B-PER
3	H.	H.	I-PER
4	Rosenmüllers	Rosenmüllers	I-PER
5	Film	Film	NONE
6	""""	""""	NONE
7	Trautmann	Trautmann	B-ART
8	""""	""""	NONE
9	läuft	laufen	NONE
10	alles	alle	NONE
11	etwas	etwas	NONE
12	zu	zu	NONE
13	glatt	glatt	NONE
14	,	,	NONE
15	um	um	NONE
16	emotional	emotional	NONE
17	zu	zu	NONE
18	packen	packen	NONE
19	.	.	NONE
NONE	NONE	NONE	NONE
# 1107701583834423297	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Für	für	NONE
2	Fußballfans	Fußballfan	NONE
3	-	-	NONE
4	und	und	NONE
5	solche	solch	NONE
6	,	,	NONE
7	die	der	NONE
8	es	es	NONE
9	werden	werden	NONE
10	wollen	wollen	NONE
11	-	-	NONE
12	gibt	geben	NONE
13	es	es	NONE
14	aber	aber	NONE
15	spannende	spannend	NONE
16	Sportszenen	Sportszene	NONE
17	.	.	NONE
NONE	NONE	NONE	NONE
# 1107701583834423297	2	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	#zoom	#zoom	NONE
2	https://t.co/c4tKI1v5fS	https://t.co/c4tKI1v5fS	B-URL
NONE	NONE	NONE	NONE
# 1107531711544360960	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Als	als	NONE
2	die	der	NONE
3	klassische	klassisch	NONE
4	Glühbirne	Glühbirn	NONE
5	verboten	verbieten	NONE
6	wurde	werden	NONE
7	,	,	NONE
8	herrschte	herrschen	NONE
9	große	groß	NONE
10	Empörung	Empörung	NONE
11	.	.	NONE
NONE	NONE	NONE	NONE
# 1107531711544360960	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Inzwischen	inzwischen	NONE
2	haben	haben	NONE
3	die	der	NONE
4	meisten	meist	NONE
5	sich	er|es|sie	NONE
6	an	an	NONE
7	die	der	NONE
8	energiesparenden	energiesparend	NONE
9	Lichtquellen	Lichtquelle	NONE
10	gewöhnt	gewöhnt	NONE
11	.	.	NONE
NONE	NONE	NONE	NONE
# 1107531711544360960	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Zu	zu	NONE
2	Unrecht	Unrecht	NONE
3	,	,	NONE
4	findet	finden	NONE
5	der	der	NONE
6	""""	""""	NONE
7	Lichtpapst	Lichtpapst	B-TITLE
8	""""	""""	NONE
9	Ingo	Ingo	B-PER
10	Maurer	Maurer	I-PER
11	.	.	NONE
NONE	NONE	NONE	NONE
# 1107531711544360960	2	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/kP3a1pM7HA	https://t.co/kP3a1pM7HA	B-URL
NONE	NONE	NONE	NONE
# 1107181388627931137	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Der	der	NONE
2	US-Politologe	US-Politologe	B-TITLE
3	Francis	Francis	B-PER
4	Fukuyama	Fukuyama	I-PER
5	gibt	geben	NONE
6	der	der	NONE
7	Linken	Linke	B-NRP
8	in	in	NONE
9	Europa	Europa	B-LOC
10	und	und	NONE
11	den	der	NONE
12	USA	USA	B-GPE
13	einen	ein	NONE
14	Rat	Rat	NONE
15	:	:	NONE
16	Sie	Sie|sie	NONE
17	solle	sollen	NONE
18	das	der	NONE
19	Wunschdenken	Wunschdenken	NONE
20	aufgeben	aufgeben	NONE
21	,	,	NONE
22	dass	dass	NONE
23	Nationalstaaten	Nationalstaat	NONE
24	zu	zu	NONE
25	überwinden	überwinden	NONE
26	sind	sein	NONE
27	,	,	NONE
28	sagt	sagen	NONE
29	er	er	NONE
30	im	im	NONE
31	Interview	Interview	NONE
32	mit	mit	NONE
33	@karinjanker	@karinjank	B-PER
NONE	NONE	NONE	NONE
# 1107181388627931137	2	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/tgiMFXK8D3	https://t.co/tgiMFXK8D3	B-URL
NONE	NONE	NONE	NONE
# 1106586543878270976	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Nachruf	Nachruf	NONE
2	:	:	NONE
3	Für	für	NONE
4	den	der	NONE
5	großen	groß	NONE
6	Erneuerer	Erneuerer	NONE
7	Okwui	Okwui	B-PER
8	Enwezor	Enwezor	I-PER
9	war	sein	NONE
10	Kunst	Kunst	NONE
11	stets	stets	NONE
12	ein	ein	NONE
13	Katalysator	Katalysator	NONE
14	für	für	NONE
15	politische	politisch	NONE
16	Befreiung	Befreiung	NONE
17	.	.	NONE
NONE	NONE	NONE	NONE
# 1106586543878270976	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Zumindest	zumindest	NONE
2	München	München	B-GPE
3	dankte	danken	NONE
4	ihm	er	NONE
5	diesen	dies	NONE
6	Ansatz	Ansatz	NONE
7	nicht	nicht	NONE
8	.	.	NONE
NONE	NONE	NONE	NONE
# 1106586543878270976	2	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/FC7jO6dEnl	https://t.co/FC7jO6dEnl	B-URL
NONE	NONE	NONE	NONE
# 1106542482597335042	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Haus	Haus	B-ORG
2	der	der	I-ORG
3	Kunst	Kunst	I-ORG
4	:	:	NONE
5	Okwui	Okwui	B-PER
6	Enwezor	Enwezor	I-PER
7	ist	sein	NONE
8	tot	tot	NONE
NONE	NONE	NONE	NONE
# 1106542482597335042	2	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/ykxSSN2N02	https://t.co/ykxSSN2N02	B-URL
NONE	NONE	NONE	NONE
# 1106533706750152706	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Kurator	Kurator	NONE
2	:	:	NONE
3	Okwui	Okwui	B-PER
4	Enwezor	Enwezor	I-PER
5	ist	sein	NONE
6	tot	tot	NONE
NONE	NONE	NONE	NONE
# 1106533706750152706	2	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/ykxSSN2N02	https://t.co/ykxSSN2N02	B-URL
NONE	NONE	NONE	NONE
# 1106507292051152898	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Der	der	NONE
2	Wirtschaftshistoriker	Wirtschaftshistoriker	NONE
3	Werner	Werner	B-PER
4	Plumpe	Plumpe	I-PER
5	stellt	stellen	NONE
6	klassische	klassisch	NONE
7	Ansichten	Ansicht	NONE
8	über	über	NONE
9	den	der	NONE
10	Kapitalismus	Kapitalismus	NONE
11	infrage	infrage	NONE
12	.	.	NONE
NONE	NONE	NONE	NONE
# 1106507292051152898	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Er	er	NONE
2	nennt	nennen	NONE
3	ihn	er	NONE
4	eine	ein	NONE
5	""""	""""	NONE
6	Ökonomie	Ökonomie	NONE
7	der	der	NONE
8	armen	arm	NONE
9	Leute	Leute	NONE
10	und	und	NONE
11	für	für	NONE
12	arme	arme	NONE
13	Leute	Leute	NONE
14	""""	""""	NONE
15	.	.	NONE
NONE	NONE	NONE	NONE
# 1106507292051152898	2	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/Bf5U8BJ7Wf	https://t.co/Bf5U8BJ7Wf	B-URL
NONE	NONE	NONE	NONE
# 1106502227135553538	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Der	der	NONE
2	Dominanz	Dominanz	NONE
3	des	der	NONE
4	Männlichen	männlichen	NONE
5	entkommt	entkommen	NONE
6	man	man	NONE
7	in	in	NONE
8	der	der	NONE
9	deutschen	deutsch	B-LAN
10	Sprache	Sprache	I-LAN
11	nicht	nicht	NONE
12	:	:	NONE
NONE	NONE	NONE	NONE
# 1106502227135553538	2	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/1Z3j85cI7S	https://t.co/1Z3j85cI7S	B-URL
NONE	NONE	NONE	NONE
# 1106301390123601931	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Der	der	NONE
2	üppige	üppig	NONE
3	Bildband	Bildband	NONE
4	""""	""""	NONE
5	Das	d	B-ART
6	Star	Star	I-ART
7	Wars	Wars	I-ART
8	Archiv	Archiv	I-ART
9	:	:	I-ART
10	1977	1977	I-ART
11	-	-	I-ART
12	1983	1983	I-ART
13	""""	""""	NONE
14	bietet	bieten	NONE
15	tolle	toll	NONE
16	Aufnahmen	Aufnahme	NONE
17	und	und	NONE
18	letztgültiges	letztgültiges	NONE
19	Wissen	wissen	NONE
20	für	für	NONE
21	alle	alle	NONE
22	Hardcore-Fans	Hardcore-Fan	NONE
23	der	der	NONE
24	Sternenkriegssaga	Sternenkriegssaga	NONE
25	.	.	NONE
NONE	NONE	NONE	NONE
# 1106301390123601931	2	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	https://t.co/JjQvckO3Vy	https://t.co/JjQvckO3Vy	B-URL
NONE	NONE	NONE	NONE
# 1106246048287244288	1	SZ_Kultur	NONE
# newdoc	NONE	NONE	NONE
# newpar	NONE	NONE	NONE
# sent_id = 1	NONE	NONE	NONE
1	Feministische	Feministisch	NONE
2	Kolumne	Kolumne	NONE
3	""""	""""	NONE
4	Mansplaining	Mansplaining	B-ART
5	""""	""""	NONE
6	:	:	NONE
7	Debatten	Debatte	NONE
8	wie	wie	NONE
9	die	der	NONE
10	um	um	NONE
11	gendergerechte	gendergerecht	NONE
12	Sprache	Sprache	NONE
13	oder	oder	NONE
14	Diskriminierung	Diskriminierung	NONE
15	im	im	NONE
16	Karneval	Karneval	B-DATE
17	werden	werden	NONE
18	zum	zum	NONE
19	Kulturkampf	Kulturkampf	NONE
20	stilisiert	stilisieren	NONE
21	-	-	NONE
22	mit	mit	NONE
23	großem	groß	NONE
24	Schaden	Schaden	NONE
25	für	für	NONE
26	die	der	NONE
